exercicio;numero_patrimonio;descricao_bem;codigo_area_carga;valor_atual;situacao_bem
2025;419265;Condicionador de ar split;1601;3.269,82;ATIVO
2025;864508;Monitor LED 24 polegadas;1701;840,36;ATIVO
2025;893048;Cadeira giratória com braços;9001;319,04;ATIVO
2025;333859;Cadeira giratória com braços;1201;280,00;ATIVO
2025;661395;Gaveteiro volante;1201;513,90;Ativo
2025;529512;Monitor LED 24 polegadas;9002;1.046,46;ATIVO
2025;613986;Condicionador de ar split;1205;2.686,11;ATIVO
2025;408623;Cadeira giratória com braços;9002;792.24;ATIVO
2025;159108;Gaveteiro volante;1601;422,57;ATIVO
2025;426912;Armário de aço 2 portas;1501;1.212,90;ATIVO
2025;132390;Mesa de escritório em L;9002;473,35;ATIVO
2025;895850;Cadeira giratória com braços;1302;775,62;ATIVO
2025;847.828;Cadeira giratória com braços;1501;384,56;ATIVO
2025;851024;Cadeira giratória com braços;1401;913,44;ATIVO
2025;00191833;Cadeira giratória com braços;1301;721,54;ATIVO
2025;824692;Cadeira giratória com braços;1601;299,86;ATIVO
2025;105618;Nobreak 1500VA;1101;627,36;ATIVO
2025;482937;Condicionador de ar split;1201;3.450,14;Ativo
2025;122849;Notebook;9001;4.592,15;ATIVO
2025;557936;Monitor LED 24 polegadas;9001;1.254,99;ATIVO
2025;613196;Cadeira giratória com braços;1502;295,30;ATIVO
2025;703208;Condicionador de ar split;1502;4.340,37;ATIVO
2025;00470523;Monitor LED 24 polegadas;1201;753,49;Ativo
2025;985341;Nobreak 1500VA;1101;908,10;Ativo
2025;501571;Estação de trabalho;1101;4.351,98;ATIVO
2025;978234;Scanner de mesa;9001;916,29;ATIVO
2025;00440740;Scanner de mesa;9001;1.133,09;Ativo
2025;180664;Mesa de escritório em L;1601;1.270,63;ATIVO
2025;476184;Cadeira giratória com braços;1102;514,92;ATIVO
2025;664847;Longarina 3 lugares;1201;1.010,70;Ativo
2025;146850;Monitor LED 24 polegadas;1501;653,51;ATIVO
2025;491820;Cadeira giratória com braços;1101;574,68;ATIVO
2025;733820;Cadeira giratória com braços;1302;420,37;ATIVO
2025;918484;Nobreak 1500VA;1202;901,61;ATIVO
2025;149374;Armário de aço 2 portas;1302;1.128,10;Ativo
2025;666005;Condicionador de ar split;1601;2165.63;ATIVO
2025;618435;Cadeira giratória com braços;1301;290,37;ATIVO
2025;581682;Notebook;9001;6.777,22;ATIVO
2025;470665;Cadeira giratória com braços;1301;486,24;ATIVO
2025;608797;Cadeira giratória com braços;1201;587,34;ATIVO
2025;258.377;Monitor LED 24 polegadas;9002;904,21;ATIVO
2025;230239;Notebook;9001;5.279,02;ATIVO
2025;588.741;Nobreak 1500VA;1101;543,54;ATIVO
2025;973153;Monitor LED 24 polegadas;1302;809.10;ATIVO
2025;759318;Monitor LED 24 polegadas;1301;1.170,81;ATIVO
2025;572309;Cadeira giratória com braços;1401;400,53;ATIVO
2025;340.001;Estação de trabalho;9001;3.172,64;ATIVO
2025;348248;Armário de aço 2 portas;1501;1.013,37;ATIVO
2025;00716151;Armário de aço 2 portas;1502;1.197,01;ATIVO
2025;205775;Armário de aço 2 portas;1201;816,55;ATIVO
2025;160993;Nobreak 1500VA;9001;719,99;ATIVO
2025;452625;Mesa de escritório em L;1501;1.289,48;Ativo
2025;625132;Gaveteiro volante;1205;451,46;ATIVO
2025;751.552;Mesa de escritório em L;1301;1.137,64;ATIVO
2025;353532;Cadeira giratória com braços;1101;943,55;ATIVO
2025;143168;Armário de aço 2 portas;1302;1.373,00;ATIVO
2025;154619;Armário de aço 2 portas;9002;1.077,95;ATIVO
2025;479799;Impressora multifuncional;1301;3.246,75;ATIVO
2025;909053;Cadeira giratória com braços;1601;908,81;ATIVO
2025;445184;Notebook;9001;4.317,73;Ativo
2025;977.622;Cadeira giratória com braços;1701;349,62;ATIVO
2025;295648;Condicionador de ar split;1701;3.722,99;ATIVO
2025;208145;Scanner de mesa;1501;1.745,81;ATIVO
2025;846151;Monitor LED 24 polegadas;1202;767,11;ATIVO
2025;809437;Armário de aço 2 portas;1401;978,19;ATIVO
2025;215069;Armário de aço 2 portas;1101;1.770,06;ATIVO
2025;542571;Armário de aço 2 portas;1701;864,70;ATIVO
2025;403368;Impressora multifuncional;1102;3.388,55;ATIVO
2025;476419;Estação de trabalho;9002;4.702,40;ATIVO
2025;306659;Gaveteiro volante;1301;502,76;Ativo
2025;596018;Mesa de escritório em L;9001;1.432,36;ATIVO
2025;533371;Notebook;9001;3.668,12;ATIVO
2025;619840;Armário de aço 2 portas;1101;1.735,86;ATIVO
2025;654560;Monitor LED 24 polegadas;1202;1.102,33;ATIVO
2025;806282;Mesa de escritório em L;1205;841,98;ATIVO
2025;831847;Notebook;9001;5.212,06;ATIVO
2025;629255;Monitor LED 24 polegadas;9001;832,77;ATIVO
2025;588037;Notebook;9001;6.173,13;ATIVO
2025;888109;Mesa de escritório em L;9002;1.061,84;ATIVO
2025;390426;Nobreak 1500VA;9001;818,27;ATIVO
2025;698542;Nobreak 1500VA;9001;1.230,28;ATIVO
2025;401523;Estação de trabalho;1102;4.181,41;Ativo
2025;132708;Monitor LED 24 polegadas;1601;1.065,71;ATIVO
2025;915844;Monitor LED 24 polegadas;9001;975,50;ATIVO
2025;602925;Gaveteiro volante;9002;432,10;Ativo
2025;666429;Cadeira giratória com braços;1201;668,04;ATIVO
2025;961.250;Monitor LED 24 polegadas;1201;767,42;Ativo
2025;994401;Nobreak 1500VA;9001;538,29;Ativo
2025;623840;Monitor LED 24 polegadas;1201;742,47;ATIVO
2025;744160;Estação de trabalho;9001;4.969,92;ATIVO
2025;333932;Estação de trabalho;9002;3.061,93;ATIVO
2025;715781;Condicionador de ar split;9002;4.348,77;Ativo
2025;578220;Impressora multifuncional;1502;1.789,28;Ativo
2025;889.986;Longarina 3 lugares;1302;1.022,34;Ativo
2025;967548;Estação de trabalho;1202;4.501,55;ATIVO
2025;459231;Estação de trabalho;1501;4.806,88;ATIVO
2025;834054;Nobreak 1500VA;9001;1.299,68;Ativo
2025;940341;Longarina 3 lugares;1401;761,22;ATIVO
2025;412861;Notebook;1501;3.565,78;ATIVO
2025;886904;Nobreak 1500VA;9001;745,31;ATIVO
2025;380029;Gaveteiro volante;1102;537,29;ATIVO
2025;417427;Notebook;9002;5.709,43;ATIVO
2025;512160;Armário de aço 2 portas;1701;924,93;Ativo
2025;733651;Armário de aço 2 portas;1701;760,78;ATIVO
2025;178529;Armário de aço 2 portas;9002;831,96;ATIVO
2025;686159;Mesa de escritório em L;1101;561,63;ATIVO
2025;906794;Monitor LED 24 polegadas;1701;1.020,98;Ativo
2025;675286;Gaveteiro volante;9002;443,67;Ativo
2025;917250;Cadeira giratória com braços;1401;684,77;ATIVO
2025;582270;Scanner de mesa;9001;1.958,57;ATIVO
2025;400051;Impressora multifuncional;1502;1.921,38;ATIVO
2025;171316;Cadeira giratória com braços;1102;313.54;ATIVO
2025;385435;Gaveteiro volante;1101;648,64;ATIVO
2025;228207;Monitor LED 24 polegadas;9001;932,71;ATIVO
2025;741295;Mesa de escritório em L;9002;958.47;ATIVO
2025;128344;Cadeira giratória com braços;1301;385,72;ATIVO
2025;538544;Estação de trabalho;1201;5.052,19;ATIVO
2025;585285;Monitor LED 24 polegadas;9001;958,03;ATIVO
2025;646740;Nobreak 1500VA;1202;971,02;ATIVO
2025;823884;Estação de trabalho;1102;4.820,39;ATIVO
2025;694349;Mesa de escritório em L;1302;600,59;ATIVO
2025;869124;Estação de trabalho;1102;4.723,06;ATIVO
2025;00480776;Notebook;9001;6.135,21;ATIVO
2025;384.413;Impressora multifuncional;1502;2.458,88;ATIVO
2025;788560;Notebook;1101;6.405,69;ATIVO
2025;685855;Longarina 3 lugares;1201;627,63;ATIVO
2025;731045;Mesa de escritório em L;1201;1443.60;ATIVO
2025;469358;Nobreak 1500VA;9001;1.179,65;ATIVO
2025;855779;Estação de trabalho;1301;3320.40;ATIVO
2025;639255;Nobreak 1500VA;9001;1.200,01;ATIVO
2025;915770;Mesa de escritório em L;1501;1.087,44;ATIVO
2025;876140;Scanner de mesa;1202;2.316,72;ATIVO
2025;229701;Mesa de escritório em L;1102;1.172,67;ATIVO
2025;636631;Armário de aço 2 portas;9001;1.001,53;ATIVO
2025;842607;Monitor LED 24 polegadas;1301;694,26;ATIVO
2025;335697;Longarina 3 lugares;9002;534,12;ATIVO
2025;603579;Notebook;1701;5.947,46;ATIVO
2025;559212;Cadeira giratória com braços;1102;926,19;ATIVO
2025;207415;Nobreak 1500VA;1101;676,02;ATIVO
2025;508973;Nobreak 1500VA;1101;1.055,14;ATIVO
2025;268360;Estação de trabalho;9002;3.145,15;ATIVO
2025;311591;Longarina 3 lugares;1101;719,54;Ativo
2025;794923;Mesa de escritório em L;1701;1.355,58;ATIVO
2025;456653;Gaveteiro volante;9002;311,01;Ativo
2025;00949158;Estação de trabalho;1501;4.893,70;ATIVO
2025;645020;Estação de trabalho;9002;4.200,56;ATIVO
2025;513915;Gaveteiro volante;1701;659,44;ATIVO
2025;883100;Condicionador de ar split;1701;2.530,21;ATIVO
2025;789351;Estação de trabalho;1302;4.499,97;Ativo
2025;378776;Cadeira giratória com braços;1701;896,35;ATIVO
2025;970486;Mesa de escritório em L;1401;1.085,33;ATIVO
2025;499.203;Gaveteiro volante;9001;305,88;ATIVO
2025;437971;Notebook;1401;3406.42;ATIVO
2025;803047;Monitor LED 24 polegadas;9002;1308.23;ATIVO
2025;827665;Mesa de escritório em L;1302;670,97;ATIVO
2025;841348;Armário de aço 2 portas;1101;921,68;ATIVO
2025;182356;Notebook;1301;6466.11;ATIVO
2025;123912;Monitor LED 24 polegadas;1202;1393.59;ATIVO
2025;991462;Mesa de escritório em L;1301;551,97;ATIVO
2025;284904;Longarina 3 lugares;1202;746,19;ATIVO
2025;799514;Armário de aço 2 portas;1101;1.522,96;Ativo
2025;128843;Cadeira giratória com braços;1201;304,31;ATIVO
2025;218366;Estação de trabalho;1202;3.214,21;ATIVO
2025;483488;Mesa de escritório em L;9002;1.190,64;ATIVO
2025;372873;Notebook;1101;5.640,43;ATIVO
2025;610853;Estação de trabalho;1102;4.633,49;ATIVO
2025;616608;Scanner de mesa;1101;1.902,41;ATIVO
2025;698154;Estação de trabalho;1201;2.918,41;ATIVO
2025;857861;Nobreak 1500VA;9001;1.202,19;ATIVO
2025;535234;Mesa de escritório em L;1101;1.464,04;Ativo
2025;383015;Estação de trabalho;1501;3.233,67;ATIVO
2025;407997;Notebook;9001;5.142,33;ATIVO
2025;849228;Cadeira giratória com braços;9002;311.97;ATIVO
2025;953511;Monitor LED 24 polegadas;1202;1.037,07;ATIVO
2025;145623;Cadeira giratória com braços;9002;767.48;ATIVO
2025;534785;Notebook;1502;4.772,34;ATIVO
2025;878792;Notebook;1302;6.603,02;ATIVO
2025;385297;Estação de trabalho;1201;4.774,49;ATIVO
2025;829127;Condicionador de ar split;1102;4.361,23;ATIVO
2025;254026;Condicionador de ar split;1501;4.575,17;ATIVO
2025;293241;Cadeira giratória com braços;1501;532,33;ATIVO
2025;605959;Nobreak 1500VA;9001;1.167,18;ATIVO
2025;202489;Notebook;1302;4.924,94;ATIVO
2025;848989;Estação de trabalho;9001;3.686,42;ATIVO
2025;561505;Notebook;1302;6.365,29;ATIVO
2025;668115;Notebook;1201;5.366,25;ATIVO
2025;218347;Gaveteiro volante;1501;424,62;ATIVO
2025;504524;Mesa de escritório em L;1601;635,93;ATIVO
2025;802159;Gaveteiro volante;1301;456.85;ATIVO
2025;690510;Condicionador de ar split;1502;3.879,25;ATIVO
2025;365061;Cadeira giratória com braços;9002;282,86;ATIVO
2025;270293;Scanner de mesa;1101;2.173,89;ATIVO
2025;371.972;Armário de aço 2 portas;1401;936,44;Ativo
2025;515248;Scanner de mesa;1202;1.551,89;ATIVO
2025;101325;Monitor LED 24 polegadas;1101;861,15;ATIVO
2025;900363;Nobreak 1500VA;1101;1.163,54;ATIVO
2025;105862;Estação de trabalho;9001;4233.28;ATIVO
2025;345453;Longarina 3 lugares;1202;529,88;ATIVO
2025;278993;Mesa de escritório em L;1502;1.320,54;ATIVO
2025;848.169;Cadeira giratória com braços;1102;909,99;ATIVO
2025;297229;Estação de trabalho;9001;4.580,85;Ativo
2025;433116;Nobreak 1500VA;9001;1074.71;ATIVO
2025;743230;Cadeira giratória com braços;1501;796,42;ATIVO
2025;303.396;Nobreak 1500VA;1601;664,24;ATIVO
2025;790607;Gaveteiro volante;1501;284,02;ATIVO
2025;603321;Impressora multifuncional;9001;3.981,39;ATIVO
2025;409130;Estação de trabalho;1201;4.088,30;ATIVO
2025;314185;Monitor LED 24 polegadas;9002;907,94;ATIVO
2025;234156;Estação de trabalho;1202;4.002,88;Ativo
2025;551875;Cadeira giratória com braços;1202;926,51;ATIVO
2025;889562;Monitor LED 24 polegadas;1101;1.028,01;ATIVO
2025;744960;Gaveteiro volante;1601;520,86;ATIVO
2025;00648029;Gaveteiro volante;9002;306,41;Ativo
2025;334115;Scanner de mesa;1302;931,17;ATIVO
2025;920779;Cadeira giratória com braços;1401;826,72;Ativo
2025;487865;Armário de aço 2 portas;9001;1.705,91;ATIVO
2025;832208;Monitor LED 24 polegadas;1202;891,92;ATIVO
2025;651320;Estação de trabalho;1202;2.976,73;ATIVO
2025;162368;Estação de trabalho;1102;4.073,73;Ativo
2025;531562;Mesa de escritório em L;1201;490.26;ATIVO
2025;552827;Gaveteiro volante;1301;675,94;Ativo
2025;326604;Longarina 3 lugares;1302;749,50;ATIVO
2025;178268;Cadeira giratória com braços;1302;606,83;ATIVO
2025;396387;Armário de aço 2 portas;9002;949,32;ATIVO
2025;856141;Monitor LED 24 polegadas;9001;1.055,04;ATIVO
2025;726841;Cadeira giratória com braços;1102;292,67;ATIVO
2025;627801;Nobreak 1500VA;9001;1.276,38;ATIVO
2025;320212;Estação de trabalho;9002;3.170,37;ATIVO
2025;585116;Mesa de escritório em L;1201;1.069,37;ATIVO
2025;849940;Nobreak 1500VA;9001;1.109,38;ATIVO
2025;264709;Gaveteiro volante;9002;291,72;ATIVO
2025;174400;Scanner de mesa;1102;1.644,24;ATIVO
2025;891738;Cadeira giratória com braços;1201;616,49;ATIVO
2025;325522;Impressora multifuncional;1101;3.809,35;ATIVO
2025;934.898;Notebook;9001;3.507,95;ATIVO
2025;171292;Condicionador de ar split;9002;4.358,23;ATIVO
2025;280665;Nobreak 1500VA;1601;1.114,00;ATIVO
2025;986017;Mesa de escritório em L;1102;1.196,33;ATIVO
2025;292040;Mesa de escritório em L;1302;1.198,67;ATIVO
2025;522822;Monitor LED 24 polegadas;1502;1.011,23;BAIXADO
2025;468831;Monitor LED 24 polegadas;9001;913,72;ATIVO
2025;632824;Estação de trabalho;1501;2.985,35;ATIVO
2025;612542;Monitor LED 24 polegadas;9002;801,58;ATIVO
2025;308869;Condicionador de ar split;1601;3.411,58;ATIVO
2025;764.761;Cadeira giratória com braços;1701;812,30;ATIVO
2025;998769;Armário de aço 2 portas;1201;895,16;ATIVO
2025;491117;Gaveteiro volante;1101;362,05;BAIXADO
2025;998453;Notebook;9001;3435.53;BAIXADO
2025;137036;Scanner de mesa;1501;900,20;ATIVO
2025;101167;Cadeira giratória com braços;1501;357,25;ATIVO
2025;282905;Mesa de escritório em L;1502;1.556,14;Ativo
2025;919812;Mesa de escritório em L;1501;1.382,40;ATIVO
2025;458837;Armário de aço 2 portas;9001;1818.30;ATIVO
2025;407045;Armário de aço 2 portas;1601;1.094,19;ATIVO
2025;709743;Estação de trabalho;1205;3.325,10;ATIVO
2025;616316;Mesa de escritório em L;9001;1.319,34;ATIVO
2025;123885;Notebook;9001;3.693,91;ATIVO
2025;479517;Cadeira giratória com braços;1301;791,82;ATIVO
2025;697945;Mesa de escritório em L;1202;1.253,43;ATIVO
2025;784765;Cadeira giratória com braços;1701;911,46;ATIVO
2025;140118;Notebook;1101;5314.84;ATIVO
2025;252570;Impressora multifuncional;1601;4.018,46;ATIVO
2025;203273;Estação de trabalho;1101;4.568,74;ATIVO
2025;794165;Mesa de escritório em L;1501;1290.12;Ativo
2025;486997;Monitor LED 24 polegadas;9001;993,52;Ativo
2025;113781;Longarina 3 lugares;1601;540,95;ATIVO
2025;796.226;Mesa de escritório em L;1501;1.572,79;ATIVO
2025;854178;Condicionador de ar split;1302;2.330,04;ATIVO
2025;634468;Cadeira giratória com braços;1102;896,04;ATIVO
2025;864228;Mesa de escritório em L;1701;693,95;ATIVO
2025;651058;Nobreak 1500VA;1201;815,22;Ativo
2025;378159;Notebook;9002;3.316,96;Ativo
2025;296882;Notebook;9001;3.229,77;Ativo
2025;466085;Notebook;9001;5976.74;Ativo
2025;406455;Estação de trabalho;1701;4.930,21;ATIVO
2025;717717;Cadeira giratória com braços;1101;520,52;ATIVO
2025;127167;Gaveteiro volante;1301;573.01;ATIVO
2025;00210681;Monitor LED 24 polegadas;9002;1.116,68;ATIVO
2025;440965;Estação de trabalho;1102;4.798,63;ATIVO
2025;294805;Condicionador de ar split;1301;3.351,45;Ativo
2025;488674;Cadeira giratória com braços;1601;729,31;ATIVO
2025;760167;Monitor LED 24 polegadas;1502;985,89;ATIVO
2025;685427;Gaveteiro volante;1202;578,38;ATIVO
2025;757384;Nobreak 1500VA;1502;538,72;BAIXADO
2025;206490;Cadeira giratória com braços;1101;620,43;Ativo
2025;705206;Nobreak 1500VA;1101;865,97;BAIXADO
2025;616265;Cadeira giratória com braços;1202;319,32;Ativo
2025;500594;Cadeira giratória com braços;1202;613,40;ATIVO
2025;346474;Cadeira giratória com braços;1301;710,89;ATIVO
2025;743680;Estação de trabalho;1301;5.056,99;Ativo
2025;977882;Condicionador de ar split;1101;3.953,24;ATIVO
2025;290523;Impressora multifuncional;1202;1.583,52;ATIVO
2025;285764;Condicionador de ar split;1201;2.460,33;ATIVO
2025;616844;Cadeira giratória com braços;1101;612,27;ATIVO
2025;938704;Notebook;9001;5.384,00;ATIVO
2025;651240;Cadeira giratória com braços;9002;648.75;ATIVO
2025;422698;Cadeira giratória com braços;1102;601,24;Ativo
2025;537803;Gaveteiro volante;9001;262,33;Ativo
2025;103271;Gaveteiro volante;9002;280,51;ATIVO
2025;249967;Estação de trabalho;1301;2.887,26;ATIVO
2025;646195;Longarina 3 lugares;1201;893,94;Ativo
2025;382297;Mesa de escritório em L;1202;847,58;ATIVO
2025;264281;Estação de trabalho;9001;4.868,78;ATIVO
2025;00500273;Armário de aço 2 portas;1701;799,85;ATIVO
2025;00337191;Gaveteiro volante;1401;576,69;ATIVO
2025;568374;Estação de trabalho;9002;4.298,38;ATIVO
2025;812249;Monitor LED 24 polegadas;9002;848,58;ATIVO
2025;159867;Gaveteiro volante;9002;382,97;ATIVO
2025;915637;Monitor LED 24 polegadas;9001;946,49;Ativo
2025;662622;Mesa de escritório em L;1501;1.220,55;ATIVO
2025;866296;Scanner de mesa;1202;1.787,46;BAIXADO
2025;00519025;Armário de aço 2 portas;1502;935,26;ATIVO
2025;295933;Mesa de escritório em L;1701;914,67;Ativo
2025;568865;Armário de aço 2 portas;1201;1.325,76;ATIVO
2025;742101;Cadeira giratória com braços;1301;572,75;ATIVO
2025;874479;Estação de trabalho;1102;3.730,87;Ativo
2025;944606;Monitor LED 24 polegadas;1201;1.239,78;ATIVO
2025;430433;Monitor LED 24 polegadas;1102;750,45;ATIVO
2025;582408;Cadeira giratória com braços;1701;463,72;Ativo
2025;457108;Gaveteiro volante;1502;325,95;Ativo
2025;495570;Monitor LED 24 polegadas;9001;1.203,79;ATIVO
2025;797.268;Gaveteiro volante;1501;587,90;Ativo
2025;430020;Estação de trabalho;9002;3.585,39;ATIVO
2025;926.441;Cadeira giratória com braços;9002;587,26;ATIVO
2025;121522;Longarina 3 lugares;1701;414,10;ATIVO
2025;707498;Cadeira giratória com braços;1501;520,17;BAIXADO
2025;183129;Cadeira giratória com braços;1101;368,39;ATIVO
2025;889671;Cadeira giratória com braços;9002;329,74;ATIVO
2025;444246;Cadeira giratória com braços;1101;915,35;ATIVO
2025;682884;Gaveteiro volante;1101;256,97;ATIVO
2025;409134;Mesa de escritório em L;1302;1.024,14;ATIVO
2025;603288;Gaveteiro volante;1301;363,81;ATIVO
2025;211295;Impressora multifuncional;1401;3157.34;ATIVO
2025;368680;Estação de trabalho;9002;2.903,28;ATIVO
2025;286752;Armário de aço 2 portas;9002;1.652,82;ATIVO
2025;114932;Scanner de mesa;1102;1.423,51;ATIVO
2025;821336;Gaveteiro volante;1102;332,45;ATIVO
2025;996497;Nobreak 1500VA;1502;1.182,51;ATIVO
2025;315795;Mesa de escritório em L;9002;1.451,55;ATIVO
2025;680200;Cadeira giratória com braços;1101;356,34;ATIVO
2026;749583;Mesa de escritório em L;1102;1.225,94;ATIVO
2025;860196;Notebook;9002;4.548,74;ATIVO
2025;541819;Notebook;9001;4.523,24;ATIVO
2025;132708;Monitor LED 24 polegadas;1601;1.065,71;ATIVO
2025;787708;Condicionador de ar split;1501;1932.62;ATIVO
2025;776701;Cadeira giratória com braços;1601;623,17;ATIVO
2025;195207;Nobreak 1500VA;1302;607,82;ATIVO
2025;328339;Cadeira giratória com braços;1202;743,54;Ativo
2025;00909586;Scanner de mesa;1201;1.774,51;ATIVO
2025;914262;Monitor LED 24 polegadas;1601;1363.37;ATIVO
2025;269604;Notebook;9001;3.937,13;ATIVO
2025;757296;Armário de aço 2 portas;1301;743,10;ATIVO
2025;967312;Armário de aço 2 portas;1301;1.799,18;ATIVO
2025;659426;Cadeira giratória com braços;9002;358.77;Ativo
2025;403477;Gaveteiro volante;1601;579,47;ATIVO
2025;646417;Monitor LED 24 polegadas;1502;716,99;ATIVO
2025;907442;Estação de trabalho;9001;4.380,02;ATIVO
2025;771359;Impressora multifuncional;1501;1.315,55;ATIVO
2025;416756;Monitor LED 24 polegadas;1401;756,85;ATIVO
2025;904353;Monitor LED 24 polegadas;1502;682,08;ATIVO
2025;976984;Cadeira giratória com braços;1202;387,37;Ativo
2025;518161;Impressora multifuncional;1302;3.853,91;ATIVO
2025;444898;Notebook;1501;5007.72;Ativo
2025;861565;Impressora multifuncional;1302;2.722,70;ATIVO
2025;884036;Mesa de escritório em L;1601;1.517,13;ATIVO
2025;749438;Armário de aço 2 portas;1401;754.54;Ativo
2025;723874;Notebook;1302;3.595,63;Ativo
2025;270840;Estação de trabalho;1202;3.321,14;Ativo
2025;538.638;Longarina 3 lugares;1201;544,42;ATIVO
2025;952050;Cadeira giratória com braços;1102;642,71;ATIVO
2025;854207;Impressora multifuncional;1302;2.278,78;ATIVO
2025;666508;Mesa de escritório em L;1501;1300.35;ATIVO
2025;161270;Notebook;9001;6.512,12;ATIVO
2025;677618;Cadeira giratória com braços;1101;746,10;ATIVO
2025;654505;Monitor LED 24 polegadas;1401;1.083,44;ATIVO
2025;00867661;Notebook;9002;5.624,79;ATIVO
2025;789049;Estação de trabalho;9001;3.494,17;Ativo
2025;681522;Cadeira giratória com braços;1601;494,08;ATIVO
2025;741953;Gaveteiro volante;9001;406,37;ATIVO
2025;647396;Gaveteiro volante;1202;609,21;ATIVO
2025;955640;Monitor LED 24 polegadas;1401;1138.64;ATIVO
2025;594.736;Cadeira giratória com braços;1101;592,81;ATIVO
2025;440294;Mesa de escritório em L;1301;1.007,35;ATIVO
2025;718887;Mesa de escritório em L;9002;1.069,65;Ativo
2025;249936;Cadeira giratória com braços;1101;415,02;Ativo
2025;895823;Longarina 3 lugares;1201;1.036,18;ATIVO
2025;338777;Condicionador de ar split;1102;2.258,28;ATIVO
2025;624623;Monitor LED 24 polegadas;1101;1.301,07;ATIVO
2025;294898;Cadeira giratória com braços;9001;423,21;ATIVO
2025;792517;Cadeira giratória com braços;9002;543.63;ATIVO
2025;574817;Notebook;1401;6.307,84;ATIVO
2025;731810;Longarina 3 lugares;1701;930,69;ATIVO
2025;514580;Notebook;9001;6538.09;ATIVO
2025;253690;Armário de aço 2 portas;9002;1.852,64;ATIVO
2025;677311;Monitor LED 24 polegadas;1101;1.149,96;ATIVO
2025;899171;Estação de trabalho;1401;3.204,01;ATIVO
2025;732645;Notebook;9001;5.499,50;ATIVO
2025;293.687;Monitor LED 24 polegadas;9001;1.087,88;ATIVO
2025;940198;Cadeira giratória com braços;1201;509,48;ATIVO
2025;562723;Estação de trabalho;1201;2.865,21;ATIVO
2025;345066;Mesa de escritório em L;1202;768,44;ATIVO
2025;967152;Impressora multifuncional;1201;2.096,38;ATIVO
2025;121147;Estação de trabalho;9001;3.454,09;ATIVO
2025;253451;Gaveteiro volante;1401;466,09;ATIVO
2025;527435;Longarina 3 lugares;9002;834,15;ATIVO
2025;493293;Condicionador de ar split;9002;3.487,83;ATIVO
2025;598041;Estação de trabalho;9001;3.897,45;ATIVO
2025;988611;Nobreak 1500VA;1102;1.192,68;Ativo
2025;435156;Estação de trabalho;9001;4428.87;Ativo
2025;357325;Nobreak 1500VA;1202;519,96;ATIVO
2025;578518;Cadeira giratória com braços;9002;718,91;ATIVO
2025;568577;Notebook;9001;3.431,00;ATIVO
2025;772034;Gaveteiro volante;9002;284,78;Ativo
2025;583057;Notebook;9001;6774.41;Ativo
2025;692756;Estação de trabalho;9001;4.792,12;ATIVO
2025;324835;Armário de aço 2 portas;1101;750,39;ATIVO
2025;990059;Scanner de mesa;9002;1.474,45;ATIVO
2025;518179;Condicionador de ar split;1302;2.964,51;ATIVO
2025;850080;Notebook;9001;6.615,50;ATIVO
2025;784353;Gaveteiro volante;9002;616,06;Ativo
2025;310033;Gaveteiro volante;1101;679,60;ATIVO
2025;786690;Cadeira giratória com braços;1101;934,09;ATIVO
2025;209954;Estação de trabalho;9001;3.405,05;ATIVO
2025;457184;Cadeira giratória com braços;1401;893,45;Ativo
2025;397764;Estação de trabalho;9001;3.409,59;ATIVO
2025;471519;Armário de aço 2 portas;1501;1.473,11;ATIVO
2025;153190;Impressora multifuncional;1601;4.032,91;ATIVO
2025;813848;Monitor LED 24 polegadas;1102;1.055,82;ATIVO
2025;816804;Nobreak 1500VA;1501;925.48;ATIVO
2025;931119;Cadeira giratória com braços;1101;636,42;ATIVO
2025;695593;Cadeira giratória com braços;1102;912,83;ATIVO
2025;917274;Cadeira giratória com braços;1501;398,81;ATIVO
2025;248917;Estação de trabalho;1102;3.511,67;ATIVO
2025;517070;Armário de aço 2 portas;1501;1.028,94;ATIVO
2025;00667830;Cadeira giratória com braços;1601;890,81;ATIVO
2025;741267;Estação de trabalho;1502;4940.12;ATIVO
2025;410988;Nobreak 1500VA;1301;866,96;ATIVO
2025;243188;Monitor LED 24 polegadas;1202;1.261,21;ATIVO
2025;989862;Impressora multifuncional;1302;3.135,58;ATIVO
2025;918646;Monitor LED 24 polegadas;1301;1227.01;ATIVO
2025;662791;Monitor LED 24 polegadas;9001;991,76;Ativo
2025;750963;Estação de trabalho;1201;3.042,10;ATIVO
2025;211453;Notebook;9001;4.541,22;ATIVO
2025;429928;Notebook;9001;6.051,41;ATIVO
2025;510481;Gaveteiro volante;1502;687,65;ATIVO
2025;402202;Armário de aço 2 portas;1701;1.435,73;ATIVO
2025;660741;Cadeira giratória com braços;1301;839,03;Ativo
2025;821391;Mesa de escritório em L;1501;1.420,46;ATIVO
2025;414605;Monitor LED 24 polegadas;1501;843,21;ATIVO
2025;286021;Monitor LED 24 polegadas;1302;1.332,63;ATIVO
2025;661262;Notebook;9001;4.386,39;Ativo
2025;749583;Mesa de escritório em L;1102;1.433,50;ATIVO
2025;141456;Gaveteiro volante;9002;659,31;ATIVO
2025;530480;Condicionador de ar split;1302;3.941,86;ATIVO
2025;126853;Monitor LED 24 polegadas;1201;1.391,91;ATIVO
2025;211888;Nobreak 1500VA;9001;1.212,24;ATIVO
2025;839986;Impressora multifuncional;1201;2.799,94;Ativo
